"WORD_ID","WORD","PART_OF_SPEECH","PRONUNCIATION","TRANSLATION","TRANSLATION_2","CATEGORIES","NOTE","ACKNOWLEDGEMENT","FOR_KIDS","AUDIO_TITLE","AUDIO_FILENAME","IMG_TITLE","IMG_FILENAME","IMG_SOURCE","RELATED_PHRASE","RELATED_PHRASE_TRANSLATION","RELATED_PHRASE_ACKNOWLEDGEMENT","RELATED_PHRASE_AUDIO_TITLE","RELATED_PHRASE_AUDIO_FILENAME","USERNAME","CONTRIBUTOR","DATE_CREATED","DATE_MODIFIED"
"316c9705-e2f4-422e-8306-31f60096d617","sig̱aws","noun","si/*g̱aws","wig","","Body,Body Parts","","","1","","","Image depicting: ","WIG_-_RED.jpg","Image from PAP v23, Bonus Graphics CD.","Gwisgwaasga na sig̱awsa hana̱'a̱.","That lady has a blue wig.","","","","admin","","2001-01-04T23:24:51Z","2022-05-18T18:15:07Z"
"b539b7c9-0931-46f5-b0ef-65a3d0dac3cf","łiłuungit","noun","łi/*łuun/git","slaves (pl.)","","","","Dunn, Practical Dictionary entry: 1287. Dunn, Practical Dictionary entry: 1336.","1","","","","","","Lip wa̱n di łiłuungitgis Hally.","Harry has his own slaves.","","","","admin","","2001-01-04T23:11:28Z","2022-07-05T18:50:23Z"
"3771a2a5-949d-443c-9abd-07804f3c063a","am'ooy","transitive_verb","","toss something about","","","","","1","Person saying: am'ooy","637635253070840822am'ooy.wav","","","","'Nii ła k'üülda sah dat gyelwksda sup'asm hana'axt wil am'ooyda 'wiit'a g̱oobit wil lu sgüüdit.","Then one day the young woman felt that big waves were tossing her about where she lay.","Beynon m 67.1","Spoken example sentence with word: am'ooy","637635254358020959A_LexExampleSentence.wav","admin","","2015-10-27T19:01:28Z","2021-07-19T01:11:28Z"
"512c3eba-f63c-44ff-9bc5-9d8c9bd80913","aluwa̱n","intransitive_verb","","visible (pl.)","","","","","1","Person saying: aluwa̱n","637635232039813628aluwa̱n.wav","","","","Ap sm aluwan t'miist.","His writing is really clear.","","","","admin","","2015-02-12T19:20:07Z","2021-08-18T19:23:36Z"
"943efb62-4938-4baa-9d41-1c5ce130ffd8","xswułeexsk","intransitive_verb","xs/wü/*łeexsk","pink (the colour of huckleberries before they turn red)","","States,Colours","","Dunn, Practical Dictionary entry: 960.  Dunn, Practical Dictionary entry: 2189.","1","Person saying: xswułeexsk","xsuleexsk-dl-hb-03.wav","Image depicting: ","Flowers_470.jpg","Image from PAP v23, Supplementary Images CD.","Xswüłeexsk wilgyeda kwił'aaxs Meli.","Mary's lips are pink.","","Spoken example sentence with word: xswułeexsk","xsuleexsk-dl-hb-03.wav","admin","","2001-01-04T23:44:12Z","2022-03-25T20:40:27Z"
"90e83daf-0f10-42da-a254-bab43dde4f5d","sigwelk","transitive_verb","si/*gwaalk","light something","","","","","1","","","","","","Sigwelkdida la̱k wil g̱aldzoxt.","They lit a fire where they camped.","","","","admin","","2003-11-09T19:13:54Z","2022-06-22T19:08:02Z"
"f32ac0da-b63e-4725-a782-a1e159338f09","ludaba aatk","adv","lu/*daa/ba/*aatk","all night","","Time,States","","","1","Person saying: ludaba aatk","ludaabaaatk-em-hb-02.wav","","","","Ludaba aatk sg̱a̱'naga k'witk'waatga 'yik'yuuta.","The boys were lost all night.","","Spoken example sentence with word: ludaba aatk","ludaabaaatk-em-hb-02.wav","admin","","2003-11-13T08:21:26Z","2020-05-04T20:25:34Z"
"acddab1b-117a-43f2-8ade-4e14ba4d79db","g̱a̱maats","noun","g̱a̱/*maats","starfish","","Animals,Shellfish","","Dunn, Practical Dictionary entry: 370.","1","Person saying: g̱a̱maats","gamaats-mb-kk-01.wav","Image depicting: ","STARFISH_&_URCHIN.jpg","Image from PAP v23, Bonus Graphics CD1. ","Heelda wil liksgigyeda g̱a̱maats.","There are many different types of starfish.","","Spoken example sentence with word: g̱a̱maats","gamaats-mb-kk-01.wav","admin","","2001-01-04T22:55:10Z","2020-05-03T02:57:50Z"
"145e5e90-d9ca-4338-94ce-2c4f41fbdf3d","g̱a̱maats","noun","g̱a̱/*maats","letter  X (when someone signs with an X rather than writing a signature)","","Speech And Language","","Dunn, Practical Dictionary entry: 370.","1","Person saying: g̱a̱maats","gamaats-mb-kk-01.wav","","","","","","","","","admin","","2001-01-04T22:55:10Z","2020-05-03T02:57:50Z"
"8216864b-dd37-45cf-8b5e-08d059883831","k'wiinti","noun","","salmon stomach","","Animals","","Dunn, Practical Dictionary entry: 1013.","1","","","","","","","","","","","admin","","2009-06-27T16:55:29Z","2020-05-03T02:35:21Z"
"60b38c7f-c18f-4904-900f-92c817e37424","awaa","noun","a/*waa","place near; vicinity of","","Nature/Environment,States,Place/Location","","","1","Person saying: awaa","awaa-mb-k-01.wav","Image depicting: ","Unit_7-_other-_Near.jpg","Image courtesy of Aboriginal Ed, SD 52","Awaas 'Liiyaam Laxa dm g̱ooyu.","I'm going to Tammy's.","","Spoken example sentence with word: awaa","awaa-mb-k-01.wav","admin","","2001-01-04T22:50:03Z","2020-05-04T20:21:22Z"
"69e0211d-ed24-4a7a-950b-303bec816502","wox","intransitive_verb","wox","sleep","","Body,States","","Dunn, Practical Dictionary entry: 2099.","1","","","Image depicting: ","SLEEPING_4.jpg","Image from PAP v23, Bonus Graphics CD.","Yagwa woxs Dzon.","John is sleeping.","","","","admin","","2001-01-04T23:39:35Z","2022-03-13T01:00:01Z"
"a11de6b1-11b8-420c-a1af-c4dad9a829cb","wusntoo'ma","noun","","rafters; ridge log; house beam","","Buildings","","","1","","","","","","Ła haaya na wusntoo'ma waap.","The rafters of the house are rotten.","","","","admin","","2010-01-30T03:11:03Z","2022-03-21T18:37:59Z"
"57fc78da-66a3-4bcd-b03d-a861db52c298","'natxagisiyaask","noun","'na/txa/gyi/si/*yaask","north","","Nature/Environment,States,Place/Location","","","1","Person saying: 'natxagisiyaask","'natxagyisiyaask-em-hb-02.wav","Image depicting: ","WEATHER_VANE_8.jpg","Image from PAP v23, Bonus Graphics CD.","Luk'wil gwa̱tk ła 'natxagisiyaask wil 'waatga baask.","It is very cold when the wind comes from the north.","","","","admin","","2003-11-19T04:38:44Z","2022-06-13T19:37:41Z"
"02502c2e-c006-4bc8-a7ce-e8380e139994","'mak hoon","intransitive_verb","","catch salmon","","","","","1","","","","","","Wayi, 'nii wil sigyootga na xaatksa sm'ooygyitga dm 'mak hoont.","It was there where the chief's slave set out to catch salmon.","Beynon m 21.1","","","admin","","2014-01-31T19:54:49Z","2018-11-24T21:37:51Z"
"8fd5abae-7e59-4613-99ee-e430823c78f9","g̱oba̱g̱a la̱xha","intransitive_verb","g̱o/*ba̱/g̱a/la̱x/*ha"," overcast - when the sky is cloudy all over","","Weather,Nature/Environment","","","1","Person saying: g̱oba̱g̱a la̱xha","goobagalaxha-bb-hb-01.wav","Image depicting: ","CLOUDY.jpg","Image from PAP v23, Bonus Graphics CD.","Am ła wila g̱obag̱a laxha.","It’s still cloudy.","Fumiko S 3.1","","","admin","","2003-10-31T18:39:28Z","2020-05-03T02:19:31Z"
"3df9f5af-8ad1-4381-b219-ae54f9c03a37","ksiisk","intransitive_verb","","enough; sufficient","","","","","1","","","","","","dawilt daba sg̱abuu hayetsk dm ksiisgit.","and measured how many copper shields would be enough.","K 02 Dor 49.1","","","admin","","2011-11-21T16:54:27Z","2021-09-15T17:56:49Z"
"a15baaf2-bbc4-48b9-8bdb-21b80d11be50","ksiisk","intransitive_verb","","compensation","","","","","1","","","","","","ada wudi ksiisgisga Gitḵ'a'ata ","and it seemed like a compensation by the Gitḵ'a'ata ","Beynon m 415.1","","","admin","","2011-11-21T16:54:27Z","2021-09-15T17:56:49Z"
"66574b39-fe8b-428e-b1eb-7bb3ce67a38d","saliidiks","intransitive_verb","","frightened (pl.)","","","","","1","","","","","","Saliidiksga'nm a g̱a̱lipliip.","We're frightened of thunder.","Velna Nelson, Txałgiiw","Spoken example sentence with word: saliidiks","s-saliidaks-frightened-vn-hb-2015.wav","admin","","2010-02-25T16:45:32Z","2022-05-23T21:36:11Z"
"33180d3f-e8e8-4e00-96ea-99ed4b64f074","saliidiks","intransitive_verb","","surprised","","","","","1","","","","","","","","","","","admin","","2010-02-25T16:45:32Z","2022-05-23T21:36:11Z"
"6edef5d9-8005-4480-8d54-846e93171cf7","lo'ik","noun","*lo/'ik","mud","","Nature/Environment","","","1","Person saying: lo'ik","lo'ik-em-hb-02.wav","Image depicting: ","BOY_&_PIG_PLAY_IN_MUD.jpg","Image from PAP v23, Bonus Graphics CD.","Spa̱g̱ayt lo'ik wil g̱almiilga k'abatgüüłk.","The children are playing in the mud.","","Spoken example sentence with word: lo'ik","lo'ik-em-hb-02.wav","admin","","2001-01-04T23:07:42Z","2020-05-03T02:22:30Z"
"8922ca63-d59f-4cad-aede-38181cd9872c","sgyel ts'mts'aaw","transitive_verb","","stuffing (as stuff a turkey)","","","","","1","","","","","","Sgyel ts'mts'aaw ḵ'osḵosm 'wa̱huu.","Stuff the turkey.","","","","admin","","2018-08-22T00:42:20Z","2022-05-22T23:14:51Z"
"d455cb9c-ccb6-406f-906f-5bac7d411af6","'lii t'uus","transitive_verb","'lii/*t'uus","push on; turn on","","","","Dunn, Practical Dictionary entry: 1170.","1","Person saying: 'lii t'uus","'lit'uus-dl-hb-01.wav","Image depicting: ","PUSHING_BUTTON_1.jpg","Image from PAP v23, Bonus Graphics CD.","'Lii t'uusa na dzem hoonu dm wil gwaankst.","Turn on my boiled fish so it will cook.","","Spoken example sentence with word: 'lii t'uus","'lit'uus-dl-hb-01.wav","admin","","2003-11-15T17:12:06Z","2020-05-01T02:44:43Z"
"2468b355-88f4-421a-b156-c5bfe8db07b5","ła 'a̱p suba ___","interjection","","it's a mess ..., similar to the English idiom ""a dog's breakfast,"" used of a situation that is confused","","","","","1","","","","","","Ła 'ap suba txa'nii goo.","Every thing is a mess.","","","","admin","","2020-10-23T17:55:14Z","2022-09-14T18:14:44Z"
"d47320e6-753f-4727-947b-4f60131dac34","dip gwaay","","","these people","","","","","1","","","","","","Ła dm ḵ'a̱daawłs dip gwaay.","These people are leaving.","","Spoken example sentence with word: dip gwaay","636855990772996508A_LexExampleSentence.wav","admin","","2014-02-11T17:03:04Z","2021-07-24T19:59:28Z"
"73a81197-613d-49c1-9971-85b3664fdbc7","ḵ'andaawłnsk","intransitive_verb","","clear your mind","","","","","1","","","","","","Sm hii daawłt, da nakst, sidi waalt a guł waalxsit dił łguwoomłk at haba ndzog̱a 'wii t'aa, txal hawli g̱alts'ap dm sa ḵ'an daawłnsgit.","As soon as he went, then his wife walked around with a child to visit the edge of the large lake, behind the village to refresh herself. ","Beynon m 27.1","","","admin","","2020-05-13T17:20:59Z","2022-08-04T02:12:44Z"
"1517eaab-4678-4f12-b873-29abf3f328e9","nluup'is","noun","n/*luu/p'is","thread","","Clothing,Activities,Tools/Implements","","Dunn, Practical Dictionary entry: 1545.","1","Person saying: nluup'is","nlu'upis-mb-tak-02.wav","Image depicting: ","NEEDLE_&_THREAD_2.jpg","Image from PAP v23, Bonus Graphics CD.","Hasa̱g̱u t'u'utsgm nluup'is.","I want some black thread.","","Spoken example sentence with word: nluup'is","nlu'upis-mb-tak-02.wav","admin","","2003-11-18T21:12:08Z","2020-05-04T20:17:47Z"
"19d2746d-5dce-4ba4-a293-c39895cc908e","xtsiye'la","intransitive_verb","","go back and forth","","","","","1","","","","","","ada xtsiye'lat a na hak'hak'oo 'woo. ","and walked to and fro behind the guests,","Boas 025 271.1","","","admin","","2016-10-26T18:33:00Z","2022-02-26T21:55:54Z"
"4c1f464c-4d7e-4aaf-92a0-90aa1e631f39","sginiist","noun","sgi/*niist","pitch; usage: in the middle of a cut-down spruce tree. The pitch from the spruce tree can be eaten - pry it out of the tree but boil it before eating. Pink gum from spruce trees can be chewed without boiling it first","","Plants,Trees","","Dunn, Practical Dictionary entry: 1682. ","1","Person saying: sginiist","sginiist-dl-hb-01.wav","","","","Sgyen sginiism se'mn nah hoy gyet da wil lu mook.","People used pitch for infection.","","","","admin","","2001-01-04T23:23:04Z","2020-05-03T02:26:48Z"
"0a7ed7fd-a1bb-420c-a10c-11da2bdc89e5","agwi nts'i'its","noun","a/gwi/n/*ts'i'its","great grandmother (reference only)","","","","Dunn, Practical Dictionary entry: 35. Dunn, Practical Dictionary entry: 39.","1","Person saying: agwi nts'i'its","637613643894091625agwi_dzi'is.wav_agwints'i'its-vn-hb-01.wav","Image depicting: ","cake.jpg","Photograph courtesy of Nadine Leighton.","Ellen agwi nts'i'its Layna.","Ellen is Layna's great grandmother.","","Spoken example sentence with word: agwi nts'i'its","638066405761814156A_LexExampleSentence.wav","admin","","2003-10-17T03:58:32Z","2022-12-14T19:22:48Z"
"e857ed44-282e-4a13-8371-4e19cbc9c4e9","la̱xsgyen","noun","","lead line of a net","","","","","1","Person saying: la̱xsgyen","637094512868203654la̱xsgyen.wav","","","","Ła beeg̱a la̱xsgyen.","The leadline is ripped.","","","","admin","","2017-01-11T20:26:36Z","2022-09-30T18:52:34Z"
"dadfe81c-e69a-42a7-8c0a-b745316b547d","łaaya","noun","*łaa/ya","highbush cranberry","","Plants,Food,Food Plants,Shrubs","","","1","Person saying: łaaya","laaya-em-hb-02.wav","Image depicting: ","highbush-crans.jpg","","Likleeksa nts'aaẅ łaaya.","The seeds inside highbush cranberries are big.","","Spoken example sentence with word: łaaya","laaya-em-hb-02.wav","admin","","2001-01-04T23:10:09Z","2022-06-03T18:48:30Z"
"4baa525a-65b8-4c14-b1a6-5568668c142f","Gitzaxłaał","noun","","Gitzaxłaał - people of the shrubs","","","","","1","","","","","","ada wil Gitando, ada wil Gitlaan, ada wil Gits'iis, ada Gidzaxłaał","then the Gitandoo division, then the Gitlaan division, and then Gitsiis and Gitzaxłaał,","Beynon m 132.1","","","admin","","2016-05-23T18:35:13Z","2019-06-21T20:38:38Z"
"b7d6e38a-8e97-4a20-98a3-69c8e5e0df85","malsgm sa'winsk","noun","*mals/gm/sa/*'winsk","newspaper","","Speech And Language","","","1","Person saying: malsgm sa'winsk","m-maalsgmsa’wnsk-newspaper-vn-hb-2015.wav","Image depicting: ","maalsgm_sa'winsk.jpg","","Kłg̱ooyu malsgm sa'winsk a txa̱'nii gyemk.","I pay for my newspaper every month.","","","","admin","","2003-11-18T17:22:03Z","2022-07-04T22:51:23Z"
"27c081da-fe1b-4d6e-9f69-11211d0c0e04","lundaguu","transitive_verb","","hit against each other, coincide","","","","","1","","","","","","ada wudi lundaguuda goo gwa̱'a̱ g̱an g̱oydiksa k'oolda man likagyet a ḵ'oy ada hawtga,","and this was almost like a coincidence, one of the headmen came to me, saying,","Beynon m 46.1","","","admin","","2018-04-30T17:29:35Z","2022-07-12T21:19:12Z"
"b61a22dc-d246-42db-a57c-b738b440ae74","likswuwa̱n","noun","lik/swu/*wa̱n","islands (pl.)","","","","","1","Person saying: likswuwa̱n","wan_tongue_twister.wav","Image depicting: ","ISLANDS_1.jpg","Image from PAP v23, Bonus Graphics CD.","Heelda likswuwa̱n gyi'wil gyiisgm.","We went by many islands.","","","","admin","","2003-11-13T06:41:44Z","2020-05-01T02:14:39Z"
"5272534b-c084-439a-9203-46a684569f01","dzinap","noun","","candy, sweets, treats","","","","","1","Person saying: dzinap","636894801610146248dzinap.wav","","","","Dzinap, heelda dzinap da gwa̱’a̱. ","Lots of treats here.","","Spoken example sentence with word: dzinap","636894805220177897A_LexExampleSentence.wav","admin","","2017-08-23T16:56:32Z","2019-03-29T18:22:38Z"
"bb3e8e2c-9d8d-4aaf-8023-d55f2d60bda0","dzinap","intransitive_verb","","treat","","","","","1","Person saying: dzinap","636894801610146248dzinap.wav","","",""," Ooo, swiidis dm dzinabn.","Yes, you're going to treat with candy.","","Spoken example sentence with word: dzinap","636894805479942294A_LexExampleSentence.wav","admin","","2017-08-23T16:56:32Z","2019-03-29T18:22:38Z"
"d88a758c-dfc1-4baf-b094-0274f018c062","dzinap","transitive_verb","","treat someone to something","","","","","1","Person saying: dzinap","636894801610146248dzinap.wav","","","","Dzinabat Velna as Ellen da swiidis.","Velna treated Ellen to candy.","Beatrice Robinson, La̱x Klan","Spoken example sentence with word: dzinap","636894801927073926A_LexExampleSentence.wav","admin","","2017-08-23T16:56:32Z","2019-03-29T18:22:38Z"
"50c86eb7-6aa6-4c04-a600-3cc81518ac86","daałks","noun","","shaft of an arrow","","","","","1","","","","","","Txa̱l dikdakłt a na daałksit ","he tied them on to the shafts","Beynon m 40.1","Spoken example sentence with word: daałks","638062194318047001A_LexExampleSentence.wav","admin","","2019-09-09T19:27:55Z","2022-12-09T21:50:37Z"
"8d64fc30-2f8c-4106-8168-16b56062cd5d","g̱a̱nła̱biisk","noun","*g̱a̱n/ła̱/*biisk","drawknife; spokeshave","","Tools/Implements,Making Cultural Objects","","Dunn, Practical Dictionary entry: 398.","1","","","","","","","","","","","admin","","2003-10-30T16:41:30Z","2020-05-04T20:06:54Z"
"f1c98327-63c7-4292-912e-c78550474b8f","ła̱xs","transitive_verb","","scratch","","","","","1","","","Image depicting: ","Unit_2-_action-_scratch_it.jpg","Image courtesy of Aboriginal Ed, SD 52","Adat wil baaltga gyet dmt ksigaat ada ałgat da'axłgit awilt łaxsda łguwoomłga naa goo t'in baal dmt t'in gaat.","And then the people tried to catch him but they couldn't because the child scratched whoever tried to take him.","Beynon m 28:4","","","admin","","2004-05-11T02:52:18Z","2022-07-09T21:15:47Z"
"5e9f3839-1b95-494e-aaf2-3a37901846ca","sadzipdziip","","","disappear (pl.), vanish","","","","","1","","","","","","Sadzipdziiba na swetayu.","My sweaters disappeared.","Ellen Mason, Txałgiiw, 2018","Spoken example sentence with word: sadzipdziip","sadzipdziip-em-2018.wav","admin","","2010-06-21T22:00:35Z","2019-05-16T17:06:16Z"
"fde6629d-0b18-42b5-9586-3f958d8abc33","suwilsgüü","transitive_verb","","prepare","","","","","1","Person saying: suwilsgüü","637880629898197954suwilsgüü.wav","","","","Yagwa suwilsgüütga 'yuuta nag̱oog̱a dm suwiliinsgit.","The man is purifying himself before hunting.","","Spoken example sentence with word: suwilsgüü","637880633597864840A_LexExampleSentence.wav","admin","","2014-09-09T21:38:53Z","2022-05-14T02:28:58Z"
"b9055021-8b5e-49d9-96b5-e0fcfb4b862a","suwilsgüü","transitive_verb","","cleanse (the ritual cleansing done by a man preparing to hunt)","","","","","1","Person saying: suwilsgüü","637880629898197954suwilsgüü.wav","","","","","","","","","admin","","2014-09-09T21:38:53Z","2022-05-14T02:28:58Z"
"cfa9bfce-6d50-4666-9206-831d08673f88","suwilsgüü","intransitive_verb","","purify oneself (in preparation for e.g. hunting, by taking ’wooms and bathing in it, and switching themselves with branches and keeping away from their wives)","","","","","1","Person saying: suwilsgüü","637880629898197954suwilsgüü.wav","","","","ada nah al waalt a gup'l sahga suwilsgüütgit","he had gone through two days purification preparations","Beynon m 7.1","","","admin","","2014-09-09T21:38:53Z","2022-05-14T02:28:58Z"
"a94ea276-3cfc-4ef6-a35c-156a546b33e4","gisya'ansk","transitive_verb","gis/*ya'ansk","pass something along","","Activities,Trade,Spiritual Beliefs","","","1","","","","","","Dm gisya'ansga waa as Sam.","They are going to pass the name to Sam.","","","","admin","","2003-10-26T04:07:15Z","2020-12-16T21:03:36Z"
"8994354a-cdba-4d78-a588-6d9a37fb68f6","lusanaałisk","intransitive_verb","lu/sa/*naał/isk","amazing; miraculous; breath-taking","","Spiritual Beliefs","","","1","Person saying: lusanaałisk","lusanaalisk-em-hb-02.wav","Image depicting: ","People_0299.jpg","Image from PAP v23, Supplementary Images CD.","Lusanaałisga goo nwila gyoon.","What you did was amazing.","","Spoken example sentence with word: lusanaałisk","lusanaalisk-em-hb-02.wav","admin","","2003-11-14T16:24:05Z","2022-07-12T21:26:58Z"
"79f10722-74e6-4e3d-bb3f-e8e087f328cc","haydzmx","transitive_verb","","command to","","","","","1","","","","","","Da al haydzmxda sup'a̱sm hana̱'a̱x a dmt gaa ksa sayp a awaa waalps nagwaat.","but the young woman commanded him to take the bare bones to her father's house. ","Boas 25: 219.1","","","admin","","2018-06-08T16:18:47Z","2022-10-28T20:34:24Z"
"0e5ac0c0-7545-4b89-92d8-7f39c5b270b7","gwisgwaask","transitive_verb","gwis/*gwaask","borrow (pl.)","","","","Dunn, Practical Dictionary entry: 510.","1","","","","","","Gwisgwaasga dip gwa̱'a̱ na 'nwilho'yayu.","Those people borrowed my tools.","sentence pattern IND-4","","","admin","","2002-11-17T17:50:00Z","2021-08-06T04:46:43Z"
"a63abd9d-6195-4742-acea-6124c7b92216","ḵ'aas","transitive_verb","","have sexual intercourse","","Human Relations","","Dunn, Practical Dictionary entry: 851.","0","","","","","","","","","","","admin","","2009-07-03T01:12:48Z","2020-05-04T20:34:52Z"
"ac9ebdf9-4f37-4dbe-81bd-4dabbeef6331","ksduunsdaat","number","","five (people aboard a conveyance)","","States,Numbers","","Dunn, Practical Dictionary entry: 1028.","1","","","","","","Niidzu ksduunsdaada gyet a la̱x xsoon.","I see five people on your canoe.","","","","admin","","2001-01-04T23:08:27Z","2022-10-26T18:54:33Z"
"aab80540-0a05-4e03-982a-5dbb1350b5b1","luyooyksa","intransitive_verb","","mop the floors","","","","","1","","","","","","G̱aks g̱awdi luyooyksa dek waalms ha'liwaalxsga ha'liwaalxsit gya'wn.","I’ve just finished mopping the floors and and again the floor looks like floor now.","Fumiko S 7.1","","","admin","","2011-04-09T01:19:07Z","2022-07-11T02:01:20Z"
"7ac4c925-9783-4863-8cad-c282513b0277","luyooyksa","transitive_verb","","wash out","","","","","1","","","","","","Ła g̱awdi waaldit adat wil luyooyksa łgu g̱ok.","After he did so then he washed inside the little basket.","Boas, Fr 798.1","","","admin","","2011-04-09T01:19:07Z","2022-07-11T02:01:20Z"
"3878ec66-0944-4f8a-ba0d-870ef62564f0","didaawł","transitive_verb","","take away","","","","","1","","","","","","Didaawłda hana'a̱ 'yuuta.","The woman took the man away.","","","","admin","","2016-01-19T19:00:18Z","2021-07-16T19:14:54Z"
"10a16a3d-dd98-4c71-b8fc-ea2f729485a3","xbi gyełk","transitive_verb","","spear something","","","","","1","","","","","","asga haytga t'in xbi giłgyełga hoon a gwa'a","of one standing who speared salmon here","Beynon m 213.1","","","admin","","2014-11-25T23:58:04Z","2018-11-24T21:37:51Z"
"ee91cea2-6d12-41db-8c3a-ef06d56f751a","ts'ap","transitive_verb","ts'ap","scoop; usage: Especially when putting food into serving dishes.","","Food,Gathering and Making","","Dunn, Practical Dictionary entry: 1922.","1","Person saying: ts'ap","ts'ap2-dl-hb-03.wav","Image depicting: ","People_-_General_094.jpg","Image from PAP v23, Supplementary Graphics CD.","T'iinm ts'aba p'iiłgm sgusiit.","Hurry and scoop the mashed potatoes.","","Spoken example sentence with word: ts'ap","ts'ap2-dl-hb-03.wav","admin","","2001-01-04T23:33:14Z","2022-03-28T00:04:48Z"
"b916e90d-fee4-4083-8025-84f3ee83fc2a","wats","","","brother (address by brother)","","","","","1","","","","","","Ada ła sabaas wats a dzakt,","as now my brother is dead,","Beynon m 236.1","","","admin","","2018-11-08T19:34:58Z","2022-03-20T18:25:09Z"
"0cab050f-468f-4e6e-a7d4-15602b0841d8","'nigił=","modifier_verb","","continuously","","","","","1","","","","","","ada sm 'nigił buu 'wii 'neexł","and the big blackfish was continuously spouting","Beynon m 307.1","","","admin","","2021-06-21T17:50:29Z","2022-09-26T18:30:50Z"
"bca0e1a2-cd92-4f2b-a995-3a99d44aed9a","xba̱gaa","transitive_verb","xba̱/*gaa","take away","","Activities,Motion","","","1","Person saying: xba̱gaa","xbagaa-dl-hb-03.wav","","","","Gyiloom dza xba̱gaa ła'at das 'niit.","Don't take the ball away from him.","","Spoken example sentence with word: xba̱gaa","xbagaa-dl-hb-03.wav","admin","","2003-12-09T11:33:58Z","2022-03-01T22:16:24Z"
"d1c4f364-34d8-498f-a4a9-9a7d5be72887","Gispaxlo'ots","noun","","Gispa̱xlo'ots people and village (the 'people of the the place where elderberries are consumed')","","Nature/Environment,Place Names","","","1","","","","","","Gispa̱xlo'ots","Gispa̱xlo'ots - ""the people of the elderberries""; one of the 10 (now 9) tribes of Coast Tsimshian who lived along the lower river and the coast from the mouth of the Skeena to the mouth of the Nass","Sm'algya 87.1","","","admin","","2014-11-04T19:00:41Z","2021-08-02T19:54:44Z"
"2d5cb323-af2a-4ba5-b188-1edf92dfe5ac","sa'oks","intransitive_verb","sa/*'oks","fall down","","Activities,Motion","","","1","Person saying: sa'oks","sa'oks-dl-hb-03.wav","Image depicting: ","BABY_FALLING.jpg","Image from PAP v23, Bonus Graphics CD.","Gyiloo baan, dm sa'oksgn.","Don't run, you're going to fall.","","Spoken example sentence with word: sa'oks","sa'oks-dl-hb-03.wav","admin","","2003-11-22T17:23:41Z","2022-05-24T00:31:19Z"
"541e329d-0a6c-4dd0-9da0-64b457eec428","dip","pronoun_personal","dip","we (first person plural subjective pronoun)","","","","","1","Person saying: dip","dp-mb-k-01.wav","","","","Yagwa dip bibuudn.","We are waiting for you.","Marjorie Brown, Gitxaała","Spoken example sentence with word: dip","d-dp-Marjorie_Brown-k-01.wav","admin","","2001-01-04T22:51:19Z","2021-07-24T19:56:14Z"
"c8950b5d-47d9-4dc1-8b4f-3fd1d8cbee27","naks","noun","naks","spouse; wife (of a man); husband (of a woman)","","Human Relations,Government,Kinship Terms","","Dunn, Practical Dictionary entry: 1496.","1","Person saying: naks","n-naks-spouse-vn-hb-2015.wav","Image depicting: ","naks.jpg","","Gyiigu muu da naksu.","I bought earrings for my wife.","","","","admin","","2001-01-04T23:16:39Z","2022-06-26T20:42:04Z"
"04b98e45-c71b-461d-8611-0fac97593a92","naks","intransitive_verb","naks","marry","","Human Relations","","Dunn, Practical Dictionary entry: 1496.","1","Person saying: naks","n-naks-spouse-vn-hb-2015.wav","Image depicting: ","BRIDE_&_GROOM_15.jpg","Image from PAP v23, Bonus Graphics CD.","Yagwa ma̱saws Debbie da dm naksit.","Debbie is having a bridal shower for someone getting married.","","","","admin","","2001-01-04T23:16:39Z","2022-06-26T20:42:04Z"
"336b47bb-1100-4d60-90b8-dc1ca068a8ad","txaks daawł","intransitive_verb","","go down","","","","","1","","","","","","ada dmt wilaaytga dip Saxsa'axt ada Ligiyutgwatk googa dm waalt, ada al ałga dm txaks daawła amhawsga Sm'ooygit Niisłguxsoo.","and Saxsa'axt and Ligiyutgwatk know what will happen, and that the voice of Chief Niisłguxoo will not be lost","Beynon m 469.1","","","admin","","2019-01-04T23:03:59Z","2022-05-10T22:22:10Z"
"76134f12-d943-4214-9f35-40570f30bb78","hayts'msk","noun","*hay/ts'/msk","advice, instructions","","","","Dunn, Practical Dictionary entry: 685.","1","Person saying: hayts'msk","hayts'msk.wav","","","","Ada wilt mag̱oonda na hayts'mgisga nakst, ","And she explained the instructions of her husband ","Beynon m 483.1","","","admin","","2016-01-12T21:37:42Z","2022-10-28T21:06:17Z"
"098a115a-1b58-4705-8504-0473a8ff5ef8","hayts'msk","transitive_verb","*hay/ts'/msk","persuade, inform","","","","Dunn, Practical Dictionary entry: 685.","1","Person saying: hayts'msk","hayts'msk.wav","","","","ada ałga na g̱a̱lts'a̱ps dip 'niitga wil wuwaaltga ada łat wila lu hayts'msga...","and it wasn’t their own village where they were and she was still informing her...","Beynon m 29.1","","","admin","","2016-01-12T21:37:42Z","2022-10-28T21:06:17Z"
